logic,syntax,algorithm,hardware,networking,system_org,creativity,ui_design,attention_detail,problem_solving,logic_speed,syntax_speed,algorithm_speed,hardware_speed,networking_speed,system_org_speed,creativity_speed,ui_design_speed,attention_detail_speed,problem_solving_speed,logic_confidence,syntax_confidence,algorithm_confidence,hardware_confidence,networking_confidence,system_org_confidence,creativity_confidence,ui_design_confidence,attention_detail_confidence,problem_solving_confidence,IT_interest,CS_interest,CE_interest,MMA_interest,IT_accuracy,CS_accuracy,CE_accuracy,MMA_accuracy,IT_time_ratio,CS_time_ratio,CE_time_ratio,MMA_time_ratio,Track
0.527210081,0.556523074,0.577320884,0.786827045,0.571990671,0.614085536,0.466280892,0.561276254,0.459088739,0.351237147,1.40517289,1.502319198,1.429235519,1.195241066,1.06967867,1.795000474,1.278622678,1.218772816,0.538463099,1.011871741,0.740821313,0.836075299,0.825127513,0.940447995,0.61184622,1.102283828,0.596197322,0.684068241,0.247202345,0.355406943,0.175,0.276,0.335,0.214,0.628117371,0.639293669,0.748103422,0.720161528,0.175763111,0.271772671,0.314743713,0.237720505,Computer Engineering
0.968866587,0.312762808,0.43704459,0.305294012,0.7532323,0.928621384,0.470437608,0.948924181,0.342187173,0.954105219,1.027434031,0.652131243,1.228807639,0.885164852,0.927309353,0.960934947,1.704538847,1.308741915,0.966961549,1.415500675,0.995446503,0.203962399,0.537043731,0.270235529,0.698479357,0.892344741,0.801879177,1.24189685,0.330881839,1.350536581,0.027,0.108,0.085,0.78,0.829690405,0.5635744,0.648129461,0.473131656,0.087357051,0.49958236,0.087511347,0.325549243,Computer Science
0.796332383,0.374813846,0.697118554,0.479593949,0.974048813,0.638481953,0.864194785,0.68515858,0.330388773,0.743205963,1.927105013,1.40241773,1.728783289,1.826309695,0.842119658,0.81806726,1.416471483,1.116542705,1.759791954,1.850034685,1.534616128,0.525645583,1.205166906,0.875887078,0.820265653,0.522321182,1.224107269,0.765008814,0.581415505,1.37495681,0.354,0.002,0.628,0.016,0.612052828,0.542122335,0.868315309,0.564883621,0.496634136,0.158284278,0.316246614,0.028834972,Computer Science
0.736701527,0.616237375,0.710625924,0.417609945,0.815811621,0.903957954,0.45171786,0.367000189,0.31654701,0.74938005,1.410641054,1.320046119,0.847920644,1.086358994,1.391714503,1.245150288,1.98167828,0.704659629,1.542716831,1.106478152,1.039221419,0.813461755,0.602554391,0.45367432,1.135376865,1.125563507,0.895159472,0.258610217,0.488342401,0.829172653,0.234,0.339,0.065,0.362,0.656919769,0.830558659,0.815461691,0.994753596,0.057266968,0.04581472,0.536997779,0.359920533,Computer Science
0.491912467,0.355593558,0.359960775,0.925933612,0.434307127,0.526360093,0.458659482,0.548497414,0.34859669,0.663341854,0.601418845,1.700534762,0.850568123,1.310017872,1.820118631,1.476316054,1.29943668,0.98650063,0.99950287,1.504230433,0.295845428,0.604699207,0.30617116,1.21298958,0.790490494,0.777073856,0.595998954,0.541093044,0.348423392,0.997819004,0.182,0.012,0.011,0.795,0.996483617,0.797103514,0.73467005,0.838390306,0.133867472,0.013266873,0.176718323,0.676147332,Computer Engineering
0.42271206,0.783003424,0.440653582,0.675079379,0.367673515,0.615259655,0.82931433,0.543300067,0.765438207,0.856814973,1.890766729,0.851963123,1.098973874,0.72862402,1.988725253,1.890501452,1.309935695,1.763049942,1.281436966,1.435378532,0.799249898,0.667090042,0.484266774,0.491879051,0.731201604,1.163149272,1.086348444,0.957865151,0.980860814,1.229853818,0.538,0.065,0.072,0.324,0.453474659,0.853162252,0.47662809,0.895640578,0.482860086,0.390993029,0.011673915,0.11447297,Multimedia Arts
0.484178799,0.552095485,0.361349923,0.955870476,0.687661568,0.513867017,0.577887062,0.613041778,0.720416033,0.660975599,1.87908796,1.245445224,1.988237022,1.777137437,0.812765772,1.895892822,0.674549597,1.726174563,1.07093494,1.816961481,0.909814551,0.687604685,0.718449294,1.698713208,0.558907785,0.97423679,0.389813485,1.058217124,0.771518702,1.200967204,0.146,0.198,0.308,0.348,0.920834014,0.88355524,0.874018262,0.582807483,0.042658749,0.260763782,0.096349735,0.600227734,Computer Engineering
0.542269809,0.982927141,0.748680454,0.875736395,0.392767271,0.903410138,0.945930033,0.640943343,0.724377056,0.835366861,0.762257941,1.253849115,1.097994542,0.719560988,1.051301633,0.602258464,0.53871786,0.702749434,1.944672667,1.324294304,0.413349468,1.232442325,0.822047052,0.630145745,0.412916873,0.544086402,0.509589404,0.450422571,1.408676263,1.106271575,0.316,0.164,0.051,0.469,0.979493297,0.659498727,0.58708968,0.703685118,0.295687985,0.057035988,0.522965892,0.124310135,Multimedia Arts
0.733711568,0.755140765,0.406417397,0.342944739,0.84653311,0.621860297,0.340714657,0.996406422,0.340446393,0.78652466,1.975518388,0.858770156,0.713374053,0.682077409,0.954912721,0.651568717,1.538242013,0.593437697,1.264133192,1.995045281,1.449460695,0.648492353,0.289927626,0.233914859,0.808365236,0.405184715,0.524101599,0.591305133,0.430369585,1.569152312,0.251,0.061,0.31,0.377,0.888382162,0.769131663,0.583752172,0.774337502,0.206781007,0.153348788,0.038685484,0.601184721,Information Technology
0.614849254,0.436235758,0.557431546,0.589890827,0.879276527,0.813530066,0.838513426,0.307721885,0.591307799,0.636940906,0.528788415,0.889719813,1.640434735,0.705664559,1.302965197,0.822802808,0.518181162,0.861802186,1.963810632,1.702305668,0.325125163,0.388127597,0.91443007,0.41626505,1.145666713,0.669374823,0.434501861,0.265195393,1.161216542,1.084268115,0.045,0.42,0.368,0.167,0.975745987,0.692712426,0.465841719,0.728775693,0.187032756,0.574283195,0.031870162,0.206813888,Computer Engineering
0.405034065,0.527273149,0.816149954,0.633212691,0.5631218,0.576133395,0.621612738,0.849511581,0.924459282,0.968734281,1.680355079,0.973110344,1.532202059,1.156404686,0.882005933,1.761307369,0.557639523,1.852642988,1.192216197,1.455802215,0.680601049,0.513094955,1.25050664,0.732250123,0.496676768,1.014747994,0.346635831,1.573841673,1.10215533,1.410285512,0.046,0.461,0.061,0.432,0.795612353,0.937070644,0.782001809,0.768360151,0.029995239,0.317731985,0.070759012,0.581513763,Multimedia Arts
0.658555345,0.776159445,0.32917103,0.359354411,0.801426372,0.350459035,0.349879709,0.308475933,0.969550979,0.816255852,1.029877113,0.944803372,1.024554845,1.661980297,1.492055917,0.777793352,0.761164003,0.647593475,1.49045408,1.646558993,0.678231077,0.733318061,0.337253774,0.597239951,1.19577296,0.272584708,0.26631584,0.199767001,1.445071212,1.344013413,0.065,0.387,0.069,0.479,0.559027857,0.412566977,0.449303,0.980716021,0.106843171,0.447372043,0.298979198,0.146805589,Information Technology
0.443981084,0.384970493,0.730509078,0.842243646,0.750732977,0.671211493,0.329365856,0.977942144,0.859099934,0.504975426,1.969955494,1.402822384,1.373633987,1.622109769,1.717654682,1.484717911,0.69214362,1.007401259,1.89212546,0.836923418,0.874622975,0.540045225,1.003452097,1.366211647,1.289500014,0.996559726,0.227968476,0.985180147,1.625524859,0.422625759,0.201,0.004,0.111,0.684,0.623300214,0.65924613,0.663642994,0.767763749,0.820999106,0.078875878,0.037108053,0.063016963,Computer Engineering
0.92084743,0.752067569,0.500134752,0.871162857,0.902958997,0.892560037,0.943248574,0.476568714,0.82852935,0.622377648,1.762997829,1.592736016,1.66467117,1.484242757,0.766143154,1.317540378,1.977004609,1.9060821,0.564760604,0.747222224,1.62345202,1.197845103,0.832559903,1.293017161,0.691795854,1.175983889,1.864806778,0.908379095,0.467920736,0.46505441,0.502,0.153,0.227,0.118,0.479037264,0.835587946,0.890671198,0.52810682,0.151822165,0.395639805,0.284243476,0.168294554,Computer Engineering
0.713243383,0.655852383,0.508283916,0.695515395,0.782219711,0.911326041,0.745403948,0.832785076,0.412050144,0.623090232,0.51399743,0.870018297,1.589692573,1.987714927,0.648767149,1.102241474,1.700106453,0.806053452,1.332627424,1.599606944,0.366605266,0.570603573,0.808015166,1.382486333,0.507478452,1.004501359,1.267266062,0.671269285,0.549109323,0.996699462,0.036,0.127,0.213,0.623,0.76959127,0.512814841,0.613230741,0.870275071,0.354300851,0.002299315,0.627635045,0.015764789,Computer Engineering
0.822013648,0.441736392,0.970651436,0.557558526,0.528852131,0.404221635,0.513922951,0.913655533,0.997434036,0.557816671,1.172915946,1.583106407,1.829293671,1.389566501,1.087288547,1.118932761,1.54342722,0.504827395,1.429384006,1.033239516,0.964152916,0.699315713,1.775606528,0.77476465,0.575014866,0.45229683,0.793202671,0.461238343,1.425716259,0.576358227,0.019,0.098,0.636,0.247,0.876518399,0.455794384,0.75292136,0.688583734,0.368901906,0.024058853,0.311252227,0.295787014,Multimedia Arts
0.692462066,0.722441367,0.773527556,0.8634923,0.488874504,0.877534587,0.648778978,0.353940795,0.34098565,0.533966823,1.677345466,1.561521402,1.682922447,1.275903585,1.160298497,0.72117879,0.99228913,1.151029049,0.632900645,0.830917929,1.161498107,1.128107656,1.301786887,1.101732921,0.567240352,0.632859332,0.643776327,0.407396137,0.215810038,0.443682607,0.089,0.378,0.144,0.389,0.758935176,0.841397869,0.999008507,0.959867999,0.249290282,0.132515445,0.2449981,0.373196173,Computer Engineering
0.382835334,0.586933423,0.8878616,0.568683066,0.70031059,0.711438553,0.429133377,0.553564809,0.534157902,0.318337696,0.536287646,1.747545566,0.909606215,1.277118149,0.94808836,1.911018868,0.888945138,1.144485219,1.809095376,1.76290035,0.20530986,1.0256929,0.807604429,0.726275465,0.663956319,1.359572497,0.381476029,0.633546742,0.966342591,0.561197636,0.58,0.075,0.331,0.014,0.511660851,0.881585986,0.674912132,0.689781323,0.064677939,0.037937112,0.587653986,0.309730963,Computer Engineering
0.605795492,0.81065576,0.835859029,0.411235717,0.727157605,0.394747858,0.82596256,0.759868609,0.969630235,0.348270611,0.585582082,0.923280612,0.892558526,0.870468199,1.859381871,0.8743193,0.907924589,1.639097394,1.174609764,1.665065835,0.354742985,0.748462746,0.746053103,0.357967614,1.352063667,0.34513567,0.749911718,1.245498657,1.138937141,0.579893497,0.398,0.247,0.206,0.149,0.439219695,0.692542716,0.42016816,0.437591922,0.622021917,0.039368783,0.199589513,0.139019787,Multimedia Arts
0.543140328,0.929883342,0.315276378,0.76465278,0.974376104,0.692117728,0.955775723,0.336580516,0.593155323,0.482110454,1.596231447,1.971945636,0.884795094,1.481261902,0.797146449,1.347995382,1.19589873,1.958007994,1.412790909,1.024259558,0.866977673,1.833679398,0.278954992,1.132651032,0.776720451,0.932971502,1.143010974,0.65902734,0.838004448,0.49380624,0.032,0.382,0.078,0.507,0.468457471,0.490748097,0.535190158,0.550579997,0.529892559,0.22959078,0.206540149,0.033976512,Computer Engineering
0.902097785,0.805970012,0.347367853,0.795484568,0.680476752,0.357207742,0.620810449,0.639287401,0.416042178,0.961988703,1.774963057,1.503533506,1.193443342,1.117648312,1.476460201,1.318147804,0.593409659,1.268753973,1.709605426,1.188859816,1.601190243,1.211802918,0.414563852,0.889071985,1.004696842,0.470852601,0.368394917,0.81109843,0.711267965,1.143669713,0.121,0.146,0.201,0.532,0.431173947,0.87176692,0.520818269,0.555172501,0.065993098,0.146967029,0.518372897,0.268666977,Information Technology
0.443416892,0.914481055,0.915707298,0.909404898,0.467157348,0.615867541,0.989492759,0.840408733,0.319017195,0.345643214,1.195897065,1.863830309,1.308052697,1.246718762,0.65821055,1.485170157,1.733154741,1.070630011,1.663417776,1.946714981,0.53028096,1.704437507,1.197793401,1.133772148,0.307487895,0.914668093,1.714944067,0.899766812,0.530658873,0.672868822,0.068,0.438,0.437,0.057,0.522259875,0.713997779,0.572282775,0.875712651,0.21698206,0.253472181,0.402614553,0.126931205,Multimedia Arts
0.940563048,0.673120207,0.410568376,0.787129383,0.855282945,0.521733174,0.90002548,0.934300278,0.493833141,0.988465031,0.711067292,0.803023503,0.776337259,1.840984565,1.481438828,0.728156425,1.160485128,1.422947038,0.625196127,1.823624553,0.668803619,0.540531346,0.318739528,1.449093044,1.267049365,0.379903363,1.044466184,1.329459813,0.308742567,1.8025891,0.036,0.606,0.193,0.165,0.882162121,0.703124064,0.980275969,0.650656588,0.643891814,0.171366109,0.156532705,0.028209372,Information Technology
0.917349431,0.599242782,0.413563384,0.308825264,0.691828979,0.669179735,0.803547536,0.923180637,0.355584609,0.812047543,0.781117916,1.78726558,1.728595271,1.311190632,1.565364198,0.97152517,1.206751848,1.732455347,1.188897796,1.036697398,0.716558076,1.071005997,0.71488371,0.404928793,1.082964314,0.650124956,0.969682474,1.599369231,0.422753758,0.841847575,0.304,0.086,0.357,0.252,0.696527468,0.896949551,0.601124828,0.504256956,0.368978237,0.518286874,0.031439439,0.08129545,Computer Science
0.399380393,0.543558988,0.615245685,0.824178436,0.755803309,0.734649997,0.546662463,0.889013287,0.629901017,0.985373457,1.451213207,0.689397112,1.514266343,0.987656023,1.529490795,0.604461722,0.762322156,1.783605888,0.840769336,1.755561688,0.579586101,0.374727997,0.931645834,0.814004796,1.155994205,0.444067803,0.416732907,1.585649334,0.52960146,1.729883889,0.303,0.327,0.125,0.246,0.567565653,0.785729146,0.816490344,0.707592852,0.364492099,0.239207532,0.033771293,0.362529075,Computer Engineering
0.757213953,0.956813373,0.909843138,0.836245344,0.85191314,0.765489432,0.4822008,0.935036521,0.769512618,0.692308442,0.666484204,1.170583316,1.190537407,1.796845414,1.31997233,1.070600823,1.965200493,0.66608089,1.133822642,0.563037013,0.504671139,1.120029771,1.08320229,1.502603611,1.124501773,0.819533617,0.94762125,0.622809958,0.87249083,0.389795277,0.016,0.517,0.446,0.021,0.843942472,0.950845931,0.568022398,0.915005006,0.059602862,0.416737772,0.241824454,0.281834911,Information Technology
0.312604589,0.97396725,0.808669694,0.513325767,0.880576265,0.497064839,0.910927688,0.378806273,0.792580184,0.678488934,0.644801705,0.862840742,0.518606054,1.203151948,0.951897891,1.397536226,0.945856712,0.949878667,1.614789798,0.572214254,0.201567972,0.840378625,0.419381,0.617608896,0.83821869,0.694666119,0.861607067,0.359819998,1.279850396,0.388241039,0.158,0.554,0.285,0.004,0.941736997,0.911358325,0.80068281,0.755932942,0.798875923,0.07348114,0.029490257,0.09815268,Information Technology
0.856204795,0.324269187,0.707964785,0.996806261,0.898987266,0.665011982,0.344548637,0.88196146,0.719284956,0.380453098,0.640785927,1.864440229,1.503800394,1.743930199,1.81846835,1.357658528,1.276169528,1.145641115,0.975419882,1.151893941,0.548643984,0.604580517,1.064637722,1.738360542,1.63477989,0.902859189,0.439702471,1.010411311,0.701604846,0.438241618,0.21,0.48,0.129,0.181,0.864327793,0.761154059,0.935513974,0.666028009,0.231202309,0.246947583,0.221691736,0.300158372,Computer Engineering
0.466203428,0.658654644,0.372957362,0.569157929,0.641366948,0.756556982,0.965371737,0.720455747,0.820515741,0.654386242,1.451156047,0.606398324,0.881587371,1.04277964,1.208740033,0.568473118,0.710036146,0.915221462,1.957299036,0.997020511,0.676533924,0.399407073,0.3287945,0.593506301,0.775245906,0.430082307,0.685448828,0.659376561,1.60599467,0.652436505,0.34,0.049,0.572,0.039,0.689224635,0.517658628,0.766468043,0.568409929,0.238605698,0.747798952,0.005680103,0.007915247,Multimedia Arts
0.453348166,0.325704954,0.375618028,0.537202455,0.861809976,0.70043405,0.658867408,0.505442176,0.952227604,0.577910529,0.63063915,1.425599774,0.67075759,1.017834714,1.261117908,1.811333787,1.240319871,1.553388149,1.989225258,0.69723368,0.285899102,0.464324909,0.251948643,0.546783307,1.086843994,1.268719861,0.817206338,0.785147887,1.894195201,0.402938685,0.003,0.133,0.786,0.078,0.564838915,0.636745645,0.653096907,0.646612645,0.482132008,0.253414898,0.189523415,0.07492968,Multimedia Arts
0.876653269,0.968542358,0.874838798,0.301095574,0.745480959,0.335794767,0.480325054,0.34166729,0.722656817,0.780612939,0.671731457,1.075758325,1.184354763,1.053579533,0.681537501,1.128421685,1.626767072,0.606511497,0.620270021,1.032156938,0.588875578,1.041917504,1.036119497,0.317228134,0.50807323,0.378918097,0.781376982,0.20722514,0.448242359,0.805715061,0.06,0.71,0.03,0.2,0.965035427,0.801143588,0.807201974,0.617151995,0.206232021,0.002331898,0.231490606,0.559945474,Computer Science
0.728801428,0.911589015,0.806781139,0.384390891,0.931717315,0.346510691,0.673777231,0.399495987,0.308194628,0.595423982,0.942561061,1.229000741,1.36579983,0.565608608,0.684504943,1.337963595,1.01475103,1.593760231,1.478437473,1.768406544,0.686939847,1.120343575,1.101901542,0.217414797,0.637765107,0.46361869,0.683716139,0.636700816,0.455646486,1.052951667,0.15,0.112,0.354,0.384,0.815495696,0.657958646,0.803779973,0.565228705,0.088894033,0.378152663,0.143730566,0.389222738,Information Technology
0.875695662,0.900293636,0.941644665,0.601689654,0.523206773,0.707539123,0.559820696,0.720751917,0.793910104,0.781883513,1.061829331,0.750290303,1.145794008,0.713891216,1.835145553,1.018816191,0.731689621,0.53817164,1.468733579,1.455353476,0.929839338,0.675481585,1.078930815,0.429540959,0.960160582,0.720852314,0.409614993,0.387888241,1.166042429,1.137916889,0.111,0.352,0.48,0.057,0.6043625,0.443027133,0.645777337,0.586730497,0.409507688,0.337192208,0.16427402,0.089026085,Computer Science
0.991625176,0.617801135,0.781791965,0.398387077,0.63991279,0.319275704,0.653818583,0.974812185,0.568944699,0.327297209,0.546433686,1.08198014,0.740037405,0.535028144,1.634320421,1.187784513,0.933867158,1.850124775,0.67420844,1.933878243,0.541857401,0.668448558,0.578555297,0.213148299,1.04582254,0.379230737,0.610579701,1.803524174,0.383587318,0.632952951,0.362,0.169,0.186,0.282,0.58838003,0.933042203,0.761765726,0.896024416,0.503323552,0.041405885,0.39522117,0.060049393,Multimedia Arts
0.569858333,0.538270973,0.678985325,0.40790153,0.68759804,0.679193369,0.833331269,0.883554973,0.608308945,0.511633275,0.889002346,0.791935755,0.586471373,1.013671968,0.905371538,1.949626079,1.336563239,1.020915559,1.370701401,0.708795052,0.506605395,0.426276029,0.398205456,0.413478347,0.622531695,1.324173104,1.11379994,0.902035019,0.833809924,0.362643133,0.251,0.392,0.039,0.318,0.66642625,0.775740593,0.693338699,0.64106728,0.563602089,0.235013856,0.108112804,0.093271252,Multimedia Arts
0.734462336,0.440918475,0.57659642,0.327621673,0.632882226,0.680117209,0.459424815,0.974820193,0.936618228,0.805500265,1.300079943,1.804953739,0.695978516,1.685764691,0.687231221,1.691315994,0.913651352,1.815635872,1.916063141,0.723193954,0.954859752,0.795837451,0.401298721,0.552293049,0.434936425,1.150293113,0.419754104,1.769918511,1.794619663,0.582532922,0.554,0.194,0.028,0.224,0.677605363,0.988592427,0.690044462,0.918128514,0.462093543,0.244712898,0.17504207,0.118151489,Multimedia Arts
0.833258734,0.570578355,0.657892824,0.644627836,0.70409532,0.905904002,0.986517541,0.585308946,0.879263245,0.835169456,1.360293427,1.934070715,0.800711773,0.663896315,1.78094295,1.158724725,1.770453281,1.839635308,0.59368639,1.825197144,1.133476379,1.103538887,0.526782529,0.427966045,1.253953597,1.049693365,1.746583217,1.076755003,0.522006622,1.524348907,0.225,0.019,0.019,0.736,0.668991433,0.706259493,0.775955507,0.955829564,0.006198754,0.208071064,0.373785196,0.411944987,Multimedia Arts
